PRMT1	0.00515780306408429
CD37	0.00515780306408429
MAP3K6	0.0051639519977233
GNA13	0.0052426229555665
ACSBG1	0.00535042595132835
CCNT1	0.00536782033400346
ADSL	0.00538986050998172
GNPDA1	0.00549008432342592
PPP1R9B	0.00553865375801919
ALG5	0.00553937365515724
PGM2	0.00561400653233827
POLN	0.00561400653233827
ACO1	0.00565488549738411
PIK3R6	0.00567952210280416
DPAGT1	0.00577352045445004
SRF	0.00577756754612971
H6PD	0.00577756754612971
NAF1	0.00577756754612971
ZFYVE26	0.00590965171345096
FES	0.00590965171345096
GGNBP2	0.00591190348793938
ZFP36L1	0.00592153767772858
MED17	0.00595774515299905
MAGED1	0.0061161016937266
CSF1	0.00612844868534235
TFB2M	0.00615613994528458
GMPR	0.00633706353320974
ISG20	0.00633706353320974
MSI1	0.00637133184512577
PEA15A	0.00643483321019075
RABAC1	0.00649548388283513
ATP6V0B	0.00649699040321228
THOP1	0.00651120629946886
LAMTOR3	0.00654319365711342
POLR3E	0.00678976142377763
PKNOX1	0.00689724060096739
MBOAT7	0.00689724060096739
LAMTOR1	0.00696420032294824
GRK5	0.00702076199523373
NONO	0.0070211563752303
TRAPPC2L	0.00702810316464489
CTNNB1	0.00703639102927686
DNAJB2	0.00706636954899179
MYLIP	0.0071448286301736
IMPDH2	0.00717960032407869
AP3D1	0.00719104433126726
NCKAP1	0.00719721773778212
ANXA11	0.00727439212102575
MYBBP1A	0.00731546111485365
SLAIN2	0.0073489660578111
VPS33A	0.00736756168957832
WDR1	0.00740648259476168
MAN2C1	0.00742001978603829
SELENOT	0.00763615887532761
TMEM231	0.00763698558389533
IL27RA	0.00775273652022593
PPARD	0.00776135015275601
RRP12	0.00785058171445371
TJP3	0.00798825149863335
RGS1	0.00800821249440923
MEX3A	0.00806945310744843
